Number,Identifier,Transect,Point,Monitor,Distance_from_treatment,Location,Treatment,Date,Start_date,Time,com_pip_passes,com_pip_fb,sop_pip_passes,sop_pip_fb,nat_pip_passes,noid_pip_passes,noid_pip_fb,nls_passes,myotis_passes,unknown_passes,unknown_fb,social_calls,Comments,,
188,Emma Little,1,2,a,5,Experimental,Light,20/05/2023,19/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
189,Emma Little,1,2,a,5,Experimental,Light,20/05/2023,19/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
190,Emma Little,1,2,a,5,Experimental,Light,20/05/2023,19/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
191,Emma Little,1,2,a,5,Experimental,Light,20/05/2023,19/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
192,Emma Little,1,2,a,5,Experimental,Light,20/05/2023,19/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
193,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
194,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
195,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
196,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
197,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
198,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
199,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
200,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
201,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
202,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
203,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
204,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
205,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
206,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
207,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:24:00,0,0,1,0,0,0,0,0,0,0,0,0,,1,0
208,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
209,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
210,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
211,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
212,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,21:54:00,0,0,0,0,0,0,0,1,0,0,0,0,serotine,1,0
213,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
214,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
215,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
216,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
217,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
218,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
219,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
220,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
221,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,4,,0,0
222,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
223,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
224,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
225,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
226,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
227,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
228,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
229,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
230,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
231,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
232,Emma Little,1,2,a,5,Experimental,Light_Sound,21/05/2023,21/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
233,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
234,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
235,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
236,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
237,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
238,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
239,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
240,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
241,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
242,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
243,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
244,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
245,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
246,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
247,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
248,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:30:00,0,0,0,0,0,0,0,1,0,0,0,0,,1,0
249,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
250,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:42:00,0,0,1,0,0,0,0,0,0,0,0,0,distant,1,1
251,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
252,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
253,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
254,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:06:00,1,0,0,0,0,0,0,0,0,0,0,0,v distant,1,1
255,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
256,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
257,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
258,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
259,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
260,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
261,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
262,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
263,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
264,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:06:00,1,0,0,0,0,0,0,0,0,0,0,0,v distant,1,1
265,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
266,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:18:00,1,0,0,0,0,0,0,0,0,0,0,0,,1,0
267,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
268,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
269,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
270,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
271,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
272,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
273,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
274,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
275,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
276,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
277,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
278,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
279,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
280,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
281,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
282,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
283,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
284,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
285,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
286,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
287,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
288,Emma Little,1,2,a,5,Experimental,Light_Sound,22/05/2023,21/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
289,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
290,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
291,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
292,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
293,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
294,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
295,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
296,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
297,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
298,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
299,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
300,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
301,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
302,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
303,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
304,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
305,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
306,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
307,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:48:00,1,0,0,0,0,0,0,0,0,0,0,0,,1,0
308,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
309,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
310,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
311,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
312,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
313,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
314,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
315,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
316,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:42:00,0,0,0,0,0,0,0,0,1,1,0,0,prob naterrers,2,0
317,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
318,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
319,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
320,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
321,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
322,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
323,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
324,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
325,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
326,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
327,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
328,Emma Little,1,2,a,5,Experimental,Sound,22/05/2023,22/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
329,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
330,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
331,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
332,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
333,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
334,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
335,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
336,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
337,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
338,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
339,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
340,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
341,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
342,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
343,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
344,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
345,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
346,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
347,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
348,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
349,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
350,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
351,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
352,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
353,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
354,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
355,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
356,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
357,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
358,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
359,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
360,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
361,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
362,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
363,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
364,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
365,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
366,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
367,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
368,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
369,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
370,Emma Little,1,2,a,5,Experimental,Sound,23/05/2023,22/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
